-246,422,*
251,298,+
-312,-398,/
170,50,*
-259,-45,-
-42,4,**
-120,4,**
-4,28,^
243,-393,/
-188,-284,+
467,497,/
359,20,*
-409,-3,+
-22,-219,/
414,4,**
-158,-386,+
120,13,^
-100,365,/
-408,11,^
-262,14,**
-313,307,/
-342,4,**
-232,14,**
263,10,**
-195,9,**
104,-407,*
206,-196,*
-14,6,^
81,460,+
358,4,**
-354,74,+
148,-353,/
148,-484,-
-52,-156,/
-31,-216,-
452,-206,*
222,-34,/
-27,288,-
38,76,*
-214,196,-
349,-454,*
293,-231,*
310,486,*
-41,8,**
455,-98,*
290,8,^
-225,10,**
373,231,/
25,-344,/
-186,62,*
231,223,/
-49,-334,/
215,-23,*
238,-241,/
183,8,/
-279,5,**
-472,11,**
-337,-287,*
-40,129,*
-377,339,-
-368,-153,/
65,50,**
-214,-155,*
-413,111,+
108,-84,*
158,431,-
201,11,**
-294,-156,-
-472,419,/
-214,-167,+
147,172,-
353,14,**
361,392,/
112,460,*
181,11,^
471,13,**
173,394,/
-436,79,*
-381,-315,-
4,405,-
451,-211,-
266,-266,+
197,11,+
61,5,**
14,387,*
-228,-368,-
362,5,**
-452,-346,*
-104,69,**
-282,242,/
-160,264,*
351,13,**
304,90,*
-403,-124,/
-375,38,+
-26,4,^
-230,306,-
242,14,**
477,15,^
-128,-498,/
-357,125,*
103,6,**
162,-301,*
474,-15,+
407,-149,*
-192,-156,*
-247,-347,+
-484,100,^
132,483,*
153,61,**
169,269,-
-88,-89,*
371,312,*
489,13,**
229,-106,/
215,3,**
275,14,^
-342,11,**
-281,-407,+
217,96,/
270,342,*
37,4,**
347,-203,/
-189,-319,*
180,427,-
452,354,*
-198,-462,-
-354,-299,-
395,51,**
-410,132,-
278,3,**
403,-353,*
141,6,^
202,318,*
244,432,-
-239,15,**
300,73,**
87,-13,+
404,-153,*
473,-177,+
-132,-446,/
-159,14,/
-326,14,**
19,10,**
116,24,**
-173,329,*
-373,55,/
-391,-369,-
-383,35,-
-354,435,/
310,29,**
-134,6,**
-474,6,**
172,-266,/
335,-130,-
479,7,**
144,281,-
-121,45,/
346,260,/
298,-243,*
106,-2,+
-454,398,-
-336,-197,/
229,-320,-
231,-166,/
-491,319,/
146,414,/
-462,-359,/
-55,-101,-
316,9,^
218,-196,*
344,328,+
-186,250,/
196,-491,+
3,227,/
-398,-108,+
97,131,/
-423,114,+
321,13,**
124,489,*
228,-460,*
-102,219,-
365,80,/
-246,232,+
-424,35,**
-269,84,-
-304,3,**
-13,298,/
-407,148,+
440,-102,*
-425,199,*
-264,-250,*
-323,-217,-
-275,-379,*
176,415,*
174,-205,/
-180,6,**
276,7,**
-393,297,-
-123,-118,/
-413,11,*
271,18,/
-421,438,*
-27,4,**
91,11,**
191,-149,/
-411,100,-
-366,117,*
-153,13,+
43,5,**
-286,43,**
-264,-267,-
324,-462,+
-132,100,*
118,-126,+
250,-78,+
-115,68,*
-223,370,*
478,7,^
-373,-380,/
-105,59,**
-298,7,**
351,-182,-
363,76,-
332,-79,*
-491,5,^
-90,108,-
-78,-340,/
15,7,**
-131,416,/
-355,348,/
499,-211,/
-147,-85,/
353,152,/
-138,452,-
-490,216,+
69,296,/
-388,-24,/
232,14,**
267,111,/
249,-49,+
-210,328,-
-477,-150,/
-489,-108,+
-121,14,**
-94,175,/
352,5,**
-55,11,^
-52,428,/
-70,11,^
-396,-345,/
-461,149,-
189,-347,-
-336,-219,-
424,307,/
229,473,*
441,6,**
-135,386,-
-176,478,*
425,66,**
93,-424,+
387,187,*
-414,198,-
300,215,*
-31,9,^
126,-130,+
-232,376,-
347,197,/
290,-329,*
-170,425,-
-13,36,**
266,-58,*
-324,14,**
241,239,/
-223,-165,*
-418,-400,/
-102,86,^
-263,308,+
146,265,*
-8,8,**
-83,5,**
38,15,^
266,97,**
398,11,-
44,8,^
-386,213,-
439,-385,*
-95,321,/
-192,4,^
-218,-343,-
-105,132,*
442,16,**
417,350,/
-446,10,**
-72,-377,+
8,-91,-
-497,-176,/
-152,-126,*
406,3,-
493,161,/
-126,-174,-
-388,-170,/
-360,7,**
-75,-430,*
83,68,*
-101,5,^
211,-192,-
-122,10,**
-24,7,**
-210,-462,+
-259,355,-
-324,363,/
455,-65,*
40,391,/
352,-349,-
218,143,/
-399,73,**
-23,15,^
141,128,/
88,3,^
-218,266,*
-130,87,-
-183,376,/
162,86,/
-13,-449,/
-413,-97,/
-129,466,-
404,-116,*
-114,-496,-
179,-416,-
-443,-298,-
488,429,/
-413,4,**
-200,-324,*
-21,9,**
156,13,**
-215,412,-
-223,-304,+
-121,248,-
-51,-265,/
-96,-107,/
-90,14,**
-290,-359,-
394,326,*
100,336,+
71,-282,*
470,6,**
-332,5,**
-446,6,^
-421,307,/
-135,-148,*
-37,73,**
-15,-73,*
89,-33,*
316,278,-
251,-409,/
359,-414,*
2,10,**
-45,462,/
-458,16,**
-45,-223,-
154,-465,-
149,-28,-
-409,-251,-
309,-436,/
47,11,**
-100,97,**
-324,8,**
126,92,+
60,11,^
-479,-216,*
290,7,^
117,-172,-
87,-265,-
90,11,**
-461,-158,*
29,-256,-
389,186,-
458,45,^
425,-163,/
62,-274,-
-431,468,/
48,12,^
-420,4,**
479,-477,/
-340,306,-
115,-367,*
494,359,+
-98,-74,-
-33,214,+
-21,33,/
-287,15,-
480,4,**
184,-412,-
435,8,**
-314,13,^
-487,9,**
-54,384,+
-287,468,*
-461,4,**
268,76,/
-115,-186,*
-174,12,**
66,4,**
-58,49,/
289,5,**
-199,7,**
-25,71,**
-14,-167,/
281,446,-
227,279,+
-100,-28,+
-72,465,/
-228,-31,-
-148,9,**
101,9,^
-161,-249,-
-250,445,+
11,-189,*
298,12,^
273,279,/
10,159,/
93,6,**
108,-99,*
-428,99,**
284,59,**
33,373,*
141,-142,+
308,357,*
95,6,^
416,-137,*
-111,252,*
357,15,^
328,-104,*
-219,491,-
387,16,**
-319,445,+
299,13,**
337,11,**
-394,117,/
-386,-225,-
-49,-363,/
145,425,*
274,25,-
-419,429,/
489,451,-
109,77,^
485,73,/
-128,7,**
33,7,**
-195,16,+
11,16,**
-287,-398,/
134,174,-
-63,403,+
-447,-347,*
-48,158,*
217,57,^
-456,63,-
-441,95,^
12,432,+
495,13,**
367,-111,-
-285,102,+
187,-128,/
103,-418,*
188,-37,-
-378,482,-
-451,468,*
-189,-359,-
-476,466,+
-41,290,+
-168,4,*
6,254,*
303,16,**
36,13,**
-22,8,**
488,-433,-
-128,122,-
101,-352,-
-3,-460,-
483,339,-
-295,9,**
-482,284,/
-129,9,**
-188,210,/
-120,407,*
-242,-171,+
94,300,-
3,-452,/
-444,-55,*
266,-122,/
-136,100,-
-41,16,^
9,11,**
73,11,**
95,8,**
-83,210,*
375,-313,-
-2,3,**
371,11,**
-322,-471,-
-262,52,+
271,13,**
45,448,-
472,-28,*
106,42,-
478,-297,-
310,401,*
-252,392,-
-219,5,^
-389,114,/
-155,1,^
-187,305,+
399,478,/
-231,7,^
-428,98,-
-246,-68,-
-128,5,**
-421,6,**
313,48,**
-318,480,+
217,284,-
63,264,*
-217,-90,/
-191,9,**
328,7,**
281,7,**
-430,82,**
169,8,**
-347,-384,*
213,-293,/
249,14,**
175,13,^
459,-300,*
321,285,/
-430,-323,-
-5,150,/
-481,144,/
-378,259,/
-192,22,^
61,43,/
-86,76,-
181,53,/
-389,16,**
312,27,/
-40,180,*
284,79,*
-11,-401,/
-262,15,^
27,14,^
410,-109,/
-498,400,-
298,-454,-
37,5,^
-5,-215,/
26,458,-
-80,409,-
-152,15,**
-437,11,**
264,15,**
276,-255,+
-305,27,*
-214,335,/
499,448,*
-134,172,+
221,461,+
-380,-415,-
469,137,/
-9,10,/
-352,7,**
402,14,^
281,-373,/
-488,4,^
-331,234,/
-344,4,**
-13,435,*
359,55,**
250,-195,*
173,-177,+
355,272,*
-468,353,-
138,-203,+
369,-319,*
374,11,**
289,10,**
-390,15,**
41,389,+
316,-488,/
328,-442,-
299,10,**
51,164,*
334,-276,*
37,60,+
-280,-110,+
-351,13,**
291,-216,-
-384,-248,+
-419,466,-
326,444,+
-460,-55,-
-418,-227,+
189,-396,-
438,-203,-
-145,12,**
281,-403,/
-88,250,*
-309,-284,/
299,324,/
438,9,**
201,-190,*
-107,6,**
425,-163,/
-270,13,**
474,-258,+
-376,310,/
-297,11,**
-453,-162,/
-66,196,/
-331,9,^
333,-425,/
395,4,**
433,-318,/
-206,83,+
-260,56,**
-432,-34,*
-8,-343,-
402,13,**
97,145,*
-481,-152,-
-394,8,**
84,291,/
378,8,**
-393,207,+
223,16,**
153,10,**
485,-146,*
50,191,/
197,13,**
-217,-267,-
-157,124,+
-407,-148,+
232,488,*
351,236,*
-326,379,*
-366,-431,*
-53,6,^
-342,128,*
430,14,**
-167,-284,*
406,328,*
-124,-75,*
314,9,**
124,5,-
118,271,-
375,-429,/
73,-351,-
-394,53,*
146,-227,*
-52,100,**
-100,300,*
-132,9,^
-388,379,-
497,-212,/
-239,280,*
-100,-429,/
-497,179,+
343,-90,-
72,12,^
132,31,+
-337,55,/
-498,2,**
-282,393,/
197,375,/
357,91,**
419,74,**
8,469,*
116,430,-
-235,6,**
-23,378,-
-159,352,/
13,320,-
-298,405,-
482,439,*
-478,75,^
-494,203,/
422,-220,/
-62,-468,+
-134,-297,/
-38,159,-
325,-266,+
-405,-147,*
429,-92,*
-121,140,*
264,-233,/
-239,-126,+
-99,-462,-
226,6,^
-449,-38,/
397,13,**
-402,-468,-
326,-263,/
451,-181,/
379,107,*
-396,-290,/
297,-494,+
196,57,^
-73,4,**
-55,211,+
71,196,+
117,-494,+
180,83,*
-350,76,**
-150,16,**
111,452,/
-377,-398,/
-105,-452,+
-146,383,/
323,292,-
94,309,/
-208,-375,+
-195,-138,-
129,475,-
-34,133,*
43,116,*
8,12,**
-419,13,**
-40,-349,*
-3,397,+
377,13,**
405,-463,*
36,281,*
-447,-47,*
453,12,**
-495,6,**
-248,11,**
-236,-78,/
-147,-97,+
402,-128,-
224,181,*
-60,-224,*
283,-281,+
420,-489,-
-43,-409,*
-383,-442,-
289,34,^
58,392,*
124,249,-
316,178,*
-364,-399,/
448,11,**
-8,-21,/
438,4,**
-86,13,^
473,-91,-
-60,257,-
-92,-177,-
160,-262,-
492,-358,/
357,16,^
-150,15,**
-413,419,*
-405,8,^
315,9,**
128,-255,+
-81,-62,/
-83,12,**
388,461,+
-462,383,/
-30,-90,*
89,-330,/
-333,184,-
-468,-194,-
456,-43,/
345,129,/
372,50,*
-370,13,**
304,-465,/
433,-429,*
181,12,^
-403,-341,*
-104,-275,/
211,7,**
210,410,-
-232,71,+
-397,-291,/
278,483,/
-163,-101,/
96,313,-
-263,481,+
-347,154,/
464,-485,-
403,62,**
-273,237,/
-263,50,/
-497,180,*
71,4,**
-498,257,-
-315,-372,+
145,-225,/
459,11,**
377,4,**
-437,7,*
389,417,*
-170,-202,-
85,11,**
329,328,+
429,410,-
-201,168,*
-172,-5,+
-389,230,/
-120,254,-
22,3,*
-167,-199,-
390,241,*
-442,364,-
-392,-368,-
-140,145,-
45,-328,*
-414,41,**
-478,-481,-
-454,374,/
-189,6,**
-181,-445,/
-309,187,*
-235,-251,/
-409,-147,*
-445,8,**
125,8,^
308,14,**
254,138,-
-463,15,^
26,5,**
-186,347,-
129,-463,/
229,183,/
-471,7,**
163,78,^
341,-199,-
-300,6,^
55,-239,*
86,-348,-
293,64,**
278,159,*
-433,4,^
-131,15,**
-91,8,**
179,237,+
179,-350,/
50,-172,/
-66,52,**
215,320,+
347,12,**
-296,-351,+
297,-372,/
-323,350,/
-466,-220,*
293,282,*
338,6,^
178,109,*
-329,118,-
54,10,**
-191,6,**
-387,12,**
447,384,-
-405,-249,-
-356,-405,+
-5,-482,-
362,35,**
446,296,*
-494,367,*
155,-156,-
60,15,**
-7,4,^
-495,124,-
-200,224,*
-195,-424,/
460,153,*
66,-480,-
338,183,-
414,470,*
75,-244,*
191,336,-
-149,-90,*
-264,47,-
-298,144,/
267,-492,/
-59,3,**
419,3,**
125,15,**
-445,63,**
-181,-168,/
167,374,-
-40,-341,+
-186,7,**
31,303,/
437,-90,+
276,206,/
399,12,**
-454,-111,*
-484,-295,-
-245,280,-
-217,-461,+
-321,280,+
153,457,*
-335,247,+
-224,490,-
-210,11,**
-115,223,/
302,-456,-
-199,-129,/
-155,15,**
308,129,-
203,14,**
-243,-338,*
272,13,**
-348,252,+
-229,4,^
492,-413,+
-471,-466,/
-303,8,**
108,50,+
214,384,*
-408,5,^
-305,14,**
-43,187,*
-59,12,**
-451,420,*
442,4,**
210,240,+
-335,230,-
-272,4,**
-198,10,**
35,13,^
231,235,*
89,-268,+
-37,398,*
-80,12,^
318,89,**
431,75,**
-187,13,**
-320,78,-
-209,-330,/
-257,-374,-
194,-272,/
-128,6,**
-188,-447,/
136,-104,-
27,-420,-
58,15,**
-199,10,**
474,153,/
398,-110,-
348,193,/
-82,12,**
287,-37,*
355,371,/
-261,428,/
-271,-475,+
140,10,^
-7,8,**
264,269,/
61,-235,/
362,-156,-
-457,9,**
-367,11,**
-287,50,**
-131,7,^
63,54,+
94,7,^
226,-379,-
1,474,*
177,6,**
-327,14,**
-454,-31,/
-154,7,**
-151,250,-
-449,-38,*
89,-200,*
392,-227,+
-470,13,**
-174,351,*
183,7,^
-372,146,+
-119,5,**
-338,8,**
-24,-68,*
-415,213,-
-267,69,*
-94,372,/
234,71,**
91,288,+
228,4,**
-288,395,*
-95,370,/
363,9,**
211,4,**
49,-120,*
473,15,**
127,95,/
-10,14,**
42,-464,*
479,35,^
329,368,-
-261,9,**
-332,270,*
-123,12,**
450,-171,-
82,15,**
433,-86,*
420,10,^
53,11,+
229,428,*
90,50,**
-324,8,^
-87,465,-
308,435,+
-26,225,-
-488,4,^
-420,7,^
-75,43,**
389,-251,/
-240,-134,/
447,13,**
344,428,/
445,347,/
-60,85,-
-163,7,^
-143,-80,/
353,-185,-
-224,15,**
294,10,^
-416,-352,-
-163,-29,-
190,15,**
-340,138,-
-440,326,-
-271,91,*
421,308,*
-129,392,*
432,256,*
-52,-478,+
285,252,*
186,-62,+
-89,126,-
-479,87,^
-396,465,/
-207,-196,+
-143,206,-
-122,411,-
65,-223,*
-194,160,/
123,415,-
221,289,/
170,249,-
-209,-155,/
60,11,**
-182,8,**
218,14,**
391,6,**
-226,238,+
410,-499,*
-371,23,/
-495,4,**
-66,-349,*
408,-353,/
-163,235,-
-209,-216,+
-254,-95,/
357,-19,+
3,492,*
-149,338,/
411,-364,*
361,-232,*
-78,-201,/
-37,5,**
-325,7,**
465,56,/
46,-159,*
79,444,*
-133,-235,+
306,418,*
326,8,^
479,374,*
-6,-245,-
-360,7,**
218,-419,-
82,4,**
145,-197,-
-182,8,**
-108,7,**
-394,-30,-
195,-16,*
148,204,-
-304,350,-
463,313,*
302,5,+
470,328,*
500,-200,-
219,-115,/
-378,7,**
-43,381,/
-103,-115,+
487,10,**
-82,367,*
-1,15,**
-469,412,*
413,-94,*
-222,91,*
116,-480,*
339,327,-
449,-159,+
435,-298,/
-251,8,**
-250,9,^
175,5,**
427,4,**
111,307,*
323,7,**
-5,4,**
-85,12,**
-129,-1,-
-148,-61,*
118,20,**
-242,-148,-
349,97,**
220,438,*
-414,-204,-
-425,11,**
-350,-189,-
107,6,**
-242,344,-
284,286,/
-249,12,**
30,267,+
194,92,^
-450,305,+
-357,15,**
-120,-204,/
64,46,/
464,-170,-
139,-324,+
-202,407,/
256,472,+
-108,275,/
-196,6,**
-440,237,-
421,282,*
274,141,/
409,131,*
165,-50,*
-307,479,-
-343,6,**
261,273,/
-213,45,-
52,124,*
-316,-406,*
-286,11,-
52,7,^
-22,475,*
-258,15,^
195,5,**
-251,14,**
-31,444,+
-92,4,^
213,437,/
-265,348,-
-149,-482,*
-493,39,**
370,-312,-
189,15,^
-9,-338,*
-133,-445,*
-96,-247,+
234,419,-
-418,7,**
235,13,**
-222,-164,/
-489,-197,*
-456,84,^
-394,7,^
-351,12,**
-400,31,-
134,153,/
74,469,*
-38,-31,*
-131,6,**
166,193,/
471,-143,/
73,184,-
-116,-383,/
347,5,^
-146,12,**
-356,-417,*
-222,8,**
-315,-167,-
99,51,-
-371,-167,-
-444,-1,/
469,-231,/
-244,-234,-
187,-174,/
143,341,-
-446,-457,*
-133,3,**
384,196,*
-117,204,-
265,214,/
487,3,**
-182,8,**
78,4,**
-494,4,^
-445,339,-
-378,145,+
-254,232,-
322,-323,-
63,277,-
-425,51,^
493,-356,*
169,214,+
424,5,**
-341,86,^
-192,4,**
116,-373,-
494,104,*
-83,-417,-
-335,148,/
500,-189,*
467,470,+
-229,323,*
-284,49,^
350,-453,+
-214,430,*
103,415,/
-182,12,**
375,4,^
480,36,**
103,66,^
-188,4,^
-368,298,*
52,-215,*
-239,4,**
420,189,*
143,-260,-
-145,205,+
172,454,/
261,4,^
-179,143,*
455,-168,*
-3,23,**
186,-478,*
262,11,**
-248,-326,*
-95,122,*
-448,320,-
-132,251,*
202,-258,-
421,-407,-
-454,354,-
165,7,**
-426,-352,-
194,13,**
197,107,*
260,10,**
216,11,**
-300,-43,/
341,3,**
-409,42,*
54,15,^
372,7,**
-330,-113,-
-105,137,-
14,15,**
-383,365,*
-416,32,+
-481,-64,*
86,-42,-
353,359,/
-26,213,*
-379,3,**
-407,15,^
-361,-423,/
-212,342,*
238,203,-
-173,79,**
389,-235,-
-39,-276,-
-360,147,*
-28,-98,-
-312,9,*
336,4,**
-71,13,**
-156,5,**
-210,11,**
-5,-255,/
356,-113,-
-398,97,**
401,60,^
-213,-385,+
-136,-273,+
-497,12,^
-362,14,**
-383,114,*
361,-235,*
-126,35,*
278,5,**
-290,14,**
178,5,**
430,252,*
416,170,*
-462,9,^
-437,-140,-
315,11,**
183,-461,*
121,71,**
-291,97,^
171,410,-
236,14,**
-123,306,-
484,-384,*
379,445,*
-351,-211,/
-79,-444,*
195,-417,-
-199,38,-
-402,-213,+
-343,16,**
321,13,**
-414,275,-
124,-318,/
-39,-121,-
-436,-178,+
-122,9,**
325,321,/
449,60,/
492,-357,*
1,-418,*
57,495,*
-430,42,-
399,-140,/
485,12,**
399,14,**
-63,-97,*
-378,271,*
-13,16,^
-378,345,*
72,-241,*
301,9,^
171,400,*
-194,64,*
-409,232,*
312,-236,+
-404,-496,-
-347,-207,/
461,12,**
167,281,*
39,-211,*
214,92,/
-397,188,*
137,14,^
-180,231,-
-186,-70,*
42,5,**
-300,-401,-
-280,441,+
-311,-108,/
-102,6,**
91,-427,*
-23,171,-
-341,-369,*
-228,79,*
197,77,**
-197,-50,-
-200,13,**
8,-319,-
-194,45,-
-391,-146,*
-482,-34,*
-31,307,-
231,136,+
-265,6,**
-49,10,**
144,-436,+
-461,13,^
229,-52,-
385,185,-
479,15,**
-423,-429,*
243,79,**
327,7,^
-475,500,*
386,261,-
354,-11,/
335,-226,-
-311,46,-
422,73,^
38,454,*
452,296,/
18,438,/
-427,9,^
433,28,-
-275,36,**
-53,14,**
-191,13,^
407,285,*
-243,-175,/
491,68,*
-402,291,-
-455,399,/
417,14,**
484,-184,*
-149,11,**
11,0,^
-236,-280,-
-444,-46,-
-482,-167,/
83,-313,+
-355,125,-
252,367,-
-496,10,**
-56,467,*
-16,11,^
-201,10,^
-264,15,**
319,413,-
397,-316,-
77,352,/
-202,7,^
-248,-457,/
-103,9,^
41,-401,*
319,221,-
-248,-424,*
93,10,**
12,388,/
-448,-433,-
60,284,/
12,4,^
422,479,*
-359,-484,/
-209,5,**
-49,9,^
170,-470,+
-15,-126,/
200,452,*
449,7,**
296,-31,-
-317,-193,/
-91,149,-
-385,10,^
-439,30,/
476,16,**
159,425,*
-234,54,^
-345,11,-
-326,-91,-
-89,6,^
-228,-480,*
-450,-419,-
-234,459,/
-474,6,**
-455,-24,+
-227,62,**
-206,26,**
-239,-317,-
350,-402,/
-461,-178,-
-28,26,+
473,-211,*
239,7,**
384,226,*
70,436,+
-451,6,^
-351,324,+
-471,16,**
74,-486,*
291,-220,/
496,-418,*
443,-377,/
-342,390,*
316,-3,/
154,418,/
-134,428,*
367,10,**
497,-140,/
155,424,/
206,-183,/
-64,-327,-
486,15,**
-163,-10,*
389,11,^
122,5,**
-351,9,^
191,53,/
484,9,**
95,325,-
394,11,**
449,6,**
-139,14,^
149,345,-
-130,-438,*
106,11,**
-182,-356,/
275,-6,-
361,-304,/
-28,87,**
-499,-132,/
117,-100,/
16,-453,-
-341,-273,-
-163,-192,-
-473,-422,-
82,-1,/
-422,1,/
105,-444,*
-355,380,+
276,13,**
381,13,^
57,28,**
-476,-354,+
67,-361,-
-33,50,^
162,331,/
204,247,-
-31,-288,*
-500,445,-
158,14,^
-499,-407,+
405,378,/
-230,15,**
-13,-90,/
-76,-142,*
-361,127,*
235,8,**
312,-456,+
14,499,-
95,3,**
-273,-266,-
-417,165,-
-25,495,+
69,9,**
-189,370,-
-292,22,-
490,65,**
279,30,-
26,217,/
23,-483,*
225,273,/
485,253,*
0,-335,-
446,12,**
-72,441,+
256,-118,-
79,270,-
-448,-81,*
65,-18,-
-487,9,**
-473,-120,+
325,13,**
-183,14,^
179,244,+
329,348,-
196,-333,+
-497,-194,-
457,-60,-
-257,309,+
355,-63,+
-204,-18,-
193,-124,-
385,418,/
-470,70,-
152,-464,-
-31,11,**
208,-246,-
-55,115,/
-384,11,**
286,13,^
492,451,-
445,114,*
424,14,^
-32,7,**
142,4,**
356,87,/
281,8,**
-42,7,**
72,328,-
263,426,*
33,64,**
157,-185,/
-245,26,-
-456,43,**
195,85,**
283,-308,-
-203,263,/
-433,6,^
50,-360,*
-452,-129,*
140,158,+
-406,-462,+
-22,4,**
212,52,-
27,-108,/
-13,244,*
-117,-426,/
-210,47,^
124,7,**
-172,-28,/
335,53,-
-266,93,**
47,-101,-
477,10,**
-164,125,-
-251,-418,-
-111,-336,/
-101,-408,*
235,107,*
-10,118,/
-268,473,/
-163,106,*
-384,-439,*
177,1,/
449,8,^
446,-194,+
-350,496,-
369,-401,*
91,86,*
-412,384,-
111,-453,/
-55,-50,/
-428,6,**
340,-281,/
422,13,^
403,54,-
-431,11,**
126,-192,/
-494,-138,-
-131,11,^
272,-360,/
-447,6,^
-151,70,-
-425,14,**
-303,372,*
-361,-47,-
455,-441,-
-199,-468,+
339,4,**
372,3,^
388,-248,-
-237,7,**
329,15,^
96,-411,-
-450,7,^
-54,15,**
149,12,**
-281,-423,/
-432,5,**
-444,-460,/
179,384,-
31,39,**
488,5,**
230,463,/
4,26,^
390,93,/
-406,-353,/
-453,60,+
112,60,**
-179,9,^
285,5,**
-225,12,**
39,392,*
375,492,-
429,-92,-
-109,-302,/
70,450,/
-367,73,-
-386,11,^
-59,236,-
77,265,+
61,150,*
316,4,**
-137,-450,/
5,-339,-
451,6,**
-292,286,/
66,75,-
459,-239,/
-403,-304,*
22,-356,*
279,-114,+
-408,313,/
313,9,^
-51,315,*
-466,-449,*
177,-187,*
482,257,-
131,-482,-
72,341,-
-143,10,**
-475,-471,+
409,-256,/
423,-319,*
182,13,**
400,239,-
184,-277,-
-98,182,/
-292,-2,-
7,4,**
389,15,**
-303,334,-
-367,-179,-
481,9,**
63,445,-
-325,-259,/
22,290,*
-354,68,**
-195,-263,/
407,8,^
-45,200,-
-17,-148,*
-260,367,*
455,217,*
-226,12,**
13,172,-
69,-160,*
-498,147,/
-360,-80,-
-352,16,**
76,379,*
-66,460,/
297,13,^
445,-488,/
131,295,*
324,5,^
-271,-462,-
-389,295,+
433,21,*
-31,6,**
113,295,/
189,85,**
-394,10,**
-110,12,**
23,-399,*
226,16,*
446,14,**
302,-124,*
-185,411,/
-499,259,+
347,-164,-
324,66,*
414,-182,+
447,10,**
232,-177,-
383,-244,*
-445,-50,-
68,4,**
35,91,**
355,-166,/
-323,-235,-
-458,-493,-
239,253,+
90,417,-
-34,-209,/
241,185,*
-393,14,**
158,258,-
-133,155,*
-233,44,/
450,477,-
119,135,*
-226,6,**
-479,-198,+
-5,-387,-
-193,256,+
-206,220,/
-500,67,**
-82,270,+
175,-123,+
375,495,*
266,-345,*
-227,-300,+
-297,83,**
351,228,+
230,125,-
-218,13,^
-458,283,-
-470,8,**
-91,39,*
-21,487,-
467,-239,/
430,66,*
237,478,-
94,-439,*
-469,89,^
20,-180,/
2,9,**
-154,4,**
-327,387,-
477,37,/
451,112,/
-229,-194,-
-98,-463,+
-40,4,^
296,13,**
-243,3,^
-91,338,+
262,208,+
-98,6,**
78,-74,/
494,-194,/
89,-331,/
272,-80,/
-324,4,**
-313,-42,*
-227,26,+
-154,12,**
-446,-262,/
-363,421,*
-61,12,**
258,-261,-
397,-455,*
-218,11,**
220,4,**
-147,-403,*
274,-186,*
235,-314,-
-309,4,**
494,146,/
-480,4,^
-77,-13,/
-267,66,*
-135,94,/
-397,10,**
403,-421,*
-492,-491,-
-158,58,-
-18,358,/
168,-201,/
-75,442,+
19,441,+
372,-463,*
-445,16,^
-300,-54,-
-494,485,*
257,103,*
402,8,^
-246,326,*
374,361,*
401,9,**
496,-420,+
-294,9,^
443,-363,/
168,-350,/
115,442,*
-491,-316,/
-159,466,/
309,245,/
262,-208,+
-379,-468,+
-33,9,**
117,49,+
-475,-215,/
382,-436,/
362,221,*
-382,-279,/
-34,48,+
-459,342,+
187,76,*
75,376,-
127,225,/
-300,34,^
-336,12,**
-421,-401,/
5,-31,*
435,405,*
-101,407,-
51,15,-
184,6,**
454,359,/
-332,-372,/
302,-45,-
202,-185,+
282,12,**
-363,-6,/
236,-471,/
-371,-55,*
-377,-498,+
234,-477,-
-294,11,**
199,-460,+
486,-154,*
-94,13,^
86,377,-
173,13,**
241,77,**
-351,242,-
-451,123,+
248,-391,/
243,15,**
-254,74,+
-416,-71,/
-405,6,^
-301,-363,/
490,-193,*
312,13,^
-394,175,*
344,476,*
-232,-473,*
236,-325,*
489,-116,*
377,245,*
-334,-13,-
-192,7,**
-218,-370,-
148,-60,-
328,-209,/
-326,316,*
347,6,**
44,13,**
-197,166,-
295,-5,*
-149,13,^
-57,451,*
-261,-458,/
40,-216,+
127,13,^
-199,304,-
-314,182,-
-281,-361,/
143,431,*
-55,-287,*
-292,411,*
345,449,/
-289,-349,*
-46,15,**
-260,191,-
-200,221,/
403,12,^
-22,-42,-
-106,-331,*
-464,15,^
9,-401,-
-94,-336,-
-147,474,/
-251,294,/
127,-349,/
-160,142,-
-325,11,^
-334,244,-
-196,-338,/
-459,378,*
-306,-5,-
172,19,/
210,364,-
306,9,*
257,81,-
145,459,/
-351,-454,*
295,94,-
-161,15,**
-273,411,-
385,287,*
-201,-273,*
-153,15,**
432,-350,/
-453,-448,-
76,13,**
-157,10,**
144,8,**
-235,362,/
483,-442,-
336,-232,/
-265,400,/
-454,-158,*
225,-190,/
347,-335,-
-170,-238,*
349,9,**
120,12,^
275,498,-
-477,56,/
325,9,^
453,13,**
-178,-235,*
-134,14,**
305,270,+
379,-199,-
-419,178,-
-16,-165,/
420,9,^
-381,13,**
-430,-24,*
-272,14,**
-233,284,*
9,7,**
-414,52,^
-96,171,*
86,-100,-
-406,-332,/
-40,113,-
-49,14,^
-74,-205,+
498,326,/
240,349,/
-58,-355,-
-483,15,**
495,-152,/
-4,5,**
408,-200,/
400,11,^
488,4,**
-146,67,/
-370,73,-
191,434,-
438,389,-
-48,11,/
142,-274,*
-321,141,-
-182,-369,/
311,-367,+
-172,80,**
-45,345,*
64,39,^
-295,12,**
379,-83,/
369,-297,+
-356,308,-
-161,454,-
-18,-243,-
182,255,*
277,4,^
301,6,^
-9,442,-
-108,-316,-
43,9,**
-443,-309,+
57,-436,/
-214,-330,/
-90,9,*
-13,453,/
318,8,^
-100,43,^
320,453,+
404,52,**
443,8,^
